Identifiant,CodeCIS
6133,65638805
6134,66263258
6135,63787825
6136,63871159
6137,67919092
6138,68758076
6139,67312509
6140,61803451
6141,62348191
6142,68308218
6143,61951546
6144,61951546
6145,62217530
6146,62217530
6147,62289729
6148,62289729
6149,66154593
6150,66154593
6151,66357483
6152,66357483
6153,69694541
6154,69694541
6155,69935992
6156,61970233
6157,62331391
6158,69245055
6159,69245055
6160,61703935
6161,63269327
6162,62626139
6163,64661847
6164,60495132
6165,63392333
6166,63625015
6167,64747367
6168,66121860
6169,68543173
6170,61613167
6171,61786176
6172,68564413
6173,69116135
6174,61068069
6175,61068069
6176,62744269
6177,62744269
6178,63424838
6179,63424838
6180,68613433
6181,68613433
6182,69634836
6183,69634836
6184,62074559
6185,63332717
6186,65018843
6187,67458001
6188,68795701
6189,69613703
6190,64210260
6191,60861252
6192,67680190
6193,61112067
6194,62649579
6195,63097258
6196,64963386
6197,61760943
6198,62914134
6199,69036269
6200,62438913
6201,69756861
6202,61923059
6203,61923059
6204,65528337
6205,65528337
6206,61426655
6207,65490897
6208,66565153
6209,67392081
6210,67392081
6211,67392081
6212,60391646
6213,62885889
6214,62885889
6215,68869347
6216,68869347
6217,67742980
6218,63613333
6219,67910613
6220,66367812
6221,68601192
6222,61556061
6223,64876757
6224,66064587
6225,69568788
6226,65619580
6227,60389531
6228,61255738
6229,60399454
6230,64144419
6231,65740030
6232,69716824
6233,67667652
6234,68174071
6235,68886446
6236,64103828
6237,69606819
6238,63404013
6239,69276588
6240,61766070
6241,61801799
6242,63606506
6243,66916798
6244,66916798
6245,60353108
6246,60353108
6247,67917134
6248,67917134
6249,67961853
6250,67961853
6251,61847608
6252,68852892
6253,69481664
6254,64103340
6255,65262477
6256,68013125
6257,64737939
6258,61440306
6259,69663909
6260,69700567
6261,61062632
6262,61062632
6263,64637807
6264,60565723
6265,65832685
6266,65664910
6267,67966754
6268,67050131
6269,67945023
6270,68787170
6271,60639255
6272,62403976
6273,69267482
6274,62782316
6275,63212842
6276,68484248
6277,66010671
6278,66010671
6279,64665646
6280,60569419
6281,60569419
6282,61073237
6283,61073237
6284,61572165
6285,61572165
6286,64587838
6287,64587838
6288,67546191
6289,67546191
6290,69505268
6291,69505268
6292,62158320
6293,66022232
6294,66022232
6295,66022232
6296,66085510
6297,66085510
6298,66085510
6299,68366940
6300,68725005
6301,66297965
6302,67015187
6303,64599534
6304,65343420
6305,60672974
6306,65291824
6307,65584250
6308,66180136
6309,60757264
6310,60757264
6311,61736230
6312,61736230
6313,60966449
6314,60966449
6315,64523682
6316,64523682
6317,63287019
6318,63287019
6319,64052814
6320,61085944
6321,61904596
6322,60744612
6323,60418716
6324,60418716
6325,60418716
6326,63257093
6327,63257093
6328,63257093
6329,67127581
6330,61927584
6331,65347924
6332,60698990
6333,60698990
6334,60698990
6335,63063028
6336,63063028
6337,63063028
6338,64031567
6339,64031567
6340,64031567
6341,65604087
6342,65604087
6343,65604087
6344,65942854
6345,65942854
6346,65942854
6347,67129778
6348,67129778
6349,67129778
6350,60596494
6351,63274623
6352,66424715
6353,60184188
6354,61174492
6355,61358994
6356,62410472
6357,65094360
6358,66973735
6359,67369481
6360,67623734
6361,68173560
6362,69158091
6363,63346396
6364,68604982
6365,66769608
6366,65393957
6367,65393957
6368,68658161
6369,68658161
6370,66367812
6371,69543678
6372,69777706
6373,60423446
6374,61362494
6375,61995884
6376,62457123
6377,62809126
6378,67248825
6379,69704932
6380,67399275
6381,68576006
6382,69349666
6383,66895425
6384,63774710
6385,62124478
6386,67292476
6387,69516026
6388,69516026
6389,64902013
6390,68754843
6391,61404858
6392,69874361
6393,62279329
6394,65782652
6395,60691017
6396,62529302
6397,63538165
6398,64643856
6399,67119741
6400,68440390
6401,69422609
6402,64909940
6403,63185466
6404,64341893
6405,66751955
6406,68365525
6407,68530585
6408,69261892
6409,60350998
6410,65538840
6411,61666369
6412,63026453
6413,64598514
6414,66056341
6415,68174566
6416,60439087
6417,66838591
6418,69091123
6419,63185053
6420,63185053
6421,67951706
6422,62081557
6423,66488803
6424,63883282
6425,66086181
6426,61032482
6427,61032482
6428,67623773
6429,60711555
6430,67935602
6431,67935602
6432,68262525
6433,68262525
6434,63377491
6435,63377491
6436,60470499
6437,62949893
6438,64148136
6439,66664685
6440,66664685
6441,66664685
6442,68142440
6443,68142440
6444,68142440
6445,69829455
6446,69829455
6447,69829455
6448,62266004
6449,62280694
6450,63051200
6451,63121232
6452,64382274
6453,68634477
6454,64204250
6455,64841852
6456,66669173
6457,67037162
6458,60961427
6459,60961427
6460,60961427
6461,62600742
6462,62600742
6463,62600742
6464,65708972
6465,65708972
6466,65708972
6467,68242177
6468,68242177
6469,68242177
6470,61331730
6471,68066715
6472,60371679
6473,65057814
6474,62789360
6475,60627235
6476,63738842
6477,63738842
6478,67565882
6479,67565882
6480,67849644
6481,67849644
6482,60582740
6483,61578289
6484,60382608
6485,67841804
6486,67841804
6487,63058248
6488,60695745
6489,67646277
6490,68131878
6491,60385682
6492,60385682
6493,67807645
6494,67807645
6495,61926913
6496,61926913
6497,62676633
6498,62676633
6499,62765886
6500,62765886
6501,66470506
6502,66470506
6503,69706972
6504,69706972
6505,63855240
6506,63855240
6507,63855240
6508,63855240
6509,64212457
6510,64212457
6511,64212457
6512,64212457
6513,64904434
6514,64904434
6515,64904434
6516,64904434
6517,60675618
6518,67229344
6519,68626690
6520,60524598
6521,63894243
6522,69290545
6523,62093424
6524,64456664
6525,66403621
6526,61834055
6527,67563415
6528,68232635
6529,69639623
6530,69639623
6531,62119972
6532,62964361
6533,60328432
6534,61961476
6535,60378182
6536,66707752
6537,60307630
6538,64874891
6539,64874891
6540,64874891
6541,65182102
6542,65182102
6543,65182102
6544,65898475
6545,65898475
6546,65898475
6547,67214342
6548,67214342
6549,67214342
6550,67633600
6551,67633600
6552,67633600
6553,69847581
6554,69847581
6555,69847581
6556,66706942
6557,62089059
6558,62236203
6559,63473251
6560,69468019
6561,64744086
6562,63088647
6563,63088647
6564,65083079
6565,65083079
6566,68032346
6567,68032346
6568,68645185
6569,68645185
6570,69582503
6571,62263143
6572,65115071
6573,69668450
6574,66663448
6575,60705972
6576,61872547
6577,62197024
6578,63934848
6579,64459557
6580,65415275
6581,66900267
6582,68781833
6583,66269026
6584,68056436
6585,60973899
6586,68884089
6587,60304050
6588,60980979
6589,60980979
6590,60980979
6591,62431527
6592,62431527
6593,62431527
6594,63225081
6595,63225081
6596,63225081
6597,65215068
6598,65215068
6599,65215068
6600,66691390
6601,66691390
6602,66691390
6603,67001351
6604,67001351
6605,67001351
6606,68948346
6607,68948346
6608,68948346
6609,69340304
6610,69651878
6611,64161831
6612,64161831
6613,64161831
6614,67184116
6615,67184116
6616,67184116
6617,68411271
6618,68411271
6619,68411271
6620,62582326
6621,62582326
6622,69990693
6623,69990693
6624,69491847
6625,62493653
6626,66674494
6627,61837560
6628,61837560
6629,62715965
6630,63800055
6631,67472606
6632,67511393
6633,60040469
6634,67452913
6635,69420661
6636,67738409
6637,60341508
6638,61320545
6639,64984843
6640,62632462
6641,62817265
6642,63882209
6643,65137915
6644,65556190
6645,67128459
6646,68173037
6647,68200712
6648,69457542
6649,66958808
6650,60287206
6651,60351694
6652,63756662
6653,65587061
6654,66329427
6655,68341111
6656,60480810
6657,66495139
6658,61120893
6659,63830251
6660,66425767
6661,69225138
6662,62566852
6663,60058517
6664,61089729
6665,67859994
6666,66325425
6667,68413596
6668,60077574
6669,61804539
6670,63162282
6671,66279248
6672,66351548
6673,69269647
6674,60558294
6675,61154536
6676,66417119
6677,66417119
6678,65898870
6679,62363396
6680,64194443
6681,65567767
6682,69099757
6683,69953524
6684,65586187
6685,68596770
6686,68719194
6687,62605173
6688,65937298
6689,68563329
6690,69967958
6691,65643325
6692,69548508
6693,63301248
6694,64492112
6695,61614618
6696,63071975
6697,63436228
6698,64283924
6699,65310452
6700,65470528
6701,65982553
6702,66283307
6703,63283736
6704,63283736
6705,66661714
6706,60536383
6707,61748827
6708,64227142
6709,65355789
6710,61475862
6711,64751935
6712,64751935
6713,69379620
6714,61510352
6715,62148714
6716,62150722
6717,62697734
6718,67498202
6719,68637391
6720,65024515
6721,69141416
6722,61605245
6723,63911098
6724,64332894
6725,66513085
6726,61981016
6727,64232374
6728,61074175
6729,66150367
6730,68952704
6731,60446911
6732,63591602
6733,68300050
6734,66661714
6735,61952274
6736,64848868
6737,60186043
6738,60585996
6739,63341207
6740,61304594
6741,69945545
6742,60779773
6743,60779773
6744,64645120
6745,64645120
6746,62715513
6747,64777862
6748,68036070
6749,63357706
6750,66391261
6751,61882445
6752,66932795
6753,61232223
6754,61693569
6755,62278832
6756,64239493
6757,65323371
6758,65918860
6759,66294093
6760,67832552
6761,68182431
6762,68903746
6763,69482353
6764,65681906
6765,66335558
6766,69495532
6767,60941378
6768,63218293
6769,65881230
6770,66693676
6771,68391203
6772,64492112
6773,61184134
6774,61184134
6775,66577967
6776,66577967
6777,60298932
6778,60658711
6779,62654074
6780,63177804
6781,64299095
6782,60223417
6783,61063232
6784,62601043
6785,64945242
6786,66520037
6787,69793977
6788,60819417
6789,61495968
6790,68831670
6791,61304982
6792,68200420
6793,68965192
6794,60628554
6795,64755150
6796,62142469
6797,62142469
6798,64201368
6799,64201368
6800,69867865
6801,69867865
6802,61521103
6803,62264811
6804,62264811
6805,68067895
6806,68067895
6807,68475270
6808,68475270
6809,68956599
6810,68956599
6811,60770621
6812,64337140
6813,61710577
6814,69706253
6815,65000980
6816,60645557
6817,66221405
6818,66221405
6819,66221405
6820,60267171
6821,60748386
6822,66881233
6823,67432729
6824,67527910
6825,68149328
6826,69016117
6827,69922895
6828,67300325
6829,67183929
6830,68370337
6831,64354570
6832,65340488
6833,68428420
6834,67121475
6835,67121475
6836,60672974
6837,65291824
6838,66180136
6839,62681541
6840,69513592
6841,68186440
6842,64915021
6843,60325201
6844,64837010
6845,60275086
6846,60275086
6847,60981771
6848,60981771
6849,60981771
6850,64371242
6851,68128273
6852,67582262
6853,67582262
6854,69939179
6855,66592652
6856,63549069
6857,63549069
6858,65007804
6859,65007804
6860,63467355
6861,63467355
6862,62947013
6863,64687678
6864,61120893
6865,63830251
6866,64665856
6867,66425767
6868,68884089
6869,61136926
6870,67392245
6871,63404013
6872,64103828
6873,69276588
6874,69606819
6875,61737211
6876,64544979
6877,66845924
6878,60747099
6879,65035230
6880,65988645
6881,68887103
6882,69506459
6883,63816522
6884,60557096
6885,66873350
6886,67555436
6887,67456363
6888,67456363
6889,63099572
6890,68919387
6891,63770231
6892,64784789
6893,64784789
6894,67401139
6895,60267506
6896,60267506
6897,63557849
6898,68885675
6899,62804360
6900,62906109
6901,66873973
6902,69778288
6903,62439997
6904,69656722
6905,69656722
6906,69983777
6907,69983777
6908,67613291
6909,63547132
6910,65036357
6911,65546488
6912,65773258
6913,66664532
6914,68441909
6915,67274478
6916,69163238
6917,66862731
6918,66862731
6919,66862731
6920,66745660
6921,68301348
6922,69443966
6923,64651550
6924,60200500
6925,61578613
6926,66662951
6927,69741731
6928,65249056
6929,69022853
6930,69620719
6931,68120159
6932,60812344
6933,68056062
6934,64125828
6935,65666007
6936,67901977
6937,69358697
6938,69501024
6939,61065315
6940,69001649
6941,61052830
6942,67547090
6943,68583940
6944,65984700
6945,69198890
6946,61435939
6947,68508795
6948,60209937
6949,61323662
6950,62788550
6951,62788550
6952,69974746
6953,61271735
6954,64233832
6955,68296050
6956,65243459
6957,60602431
6958,68928009
6959,69428971
6960,61414553
6961,68856759
6962,68278771
6963,64426347
6964,62780055
6965,65739590
6966,66218213
6967,65558647
6968,68771419
6969,61673424
6970,61673424
6971,63157698
6972,63157698
6973,68628809
6974,60739234
6975,60739234
6976,66877523
6977,66877523
6978,69724251
6979,68337593
6980,66035888
6981,61695844
6982,62464573
6983,68046787
6984,63598408
6985,67407099
6986,60921824
6987,61914124
6988,69241562
6989,62294199
6990,68849298
6991,66675386
6992,62263143
6993,65918903
6994,69771849
6995,60433369
6996,60664365
6997,60664365
6998,60664365
6999,61681780
7000,61681780
7001,61681780
7002,62756314
7003,62756314
7004,62756314
7005,64361814
7006,64361814
7007,64361814
7008,64679852
7009,64679852
7010,64679852
7011,65063557
7012,65063557
7013,65063557
7014,66702538
7015,66702538
7016,66702538
7017,66883241
7018,66883241
7019,66883241
7020,68337700
7021,68337700
7022,68337700
7023,68906742
7024,68906742
7025,68906742
7026,62388307
7027,62960765
7028,68584280
7029,68584280
7030,69122832
7031,69900322
7032,65258151
7033,61923511
7034,62323042
7035,62390482
7036,62390482
7037,67034433
7038,61883604
7039,61415541
7040,66684652
7041,64547046
7042,64547046
7043,69846180
7044,61887218
7045,67003879
7046,68514894
7047,63023286
7048,66102792
7049,67351693
7050,69803752
7051,63439683
7052,68427877
7053,62645506
7054,64529525
7055,66481292
7056,66688750
7057,63352730
7058,66410968
7059,67890616
7060,61056483
7061,67581406
7062,60866491
7063,63848228
7064,63848228
7065,60092590
7066,66749235
7067,66818261
7068,69606865
7069,62424059
7070,64732109
7071,62404793
7072,61794408
7073,62080626
7074,64067524
7075,65143010
7076,65315798
7077,65379402
7078,68283252
7079,68416845
7080,68588503
7081,69447142
7082,60663270
7083,66094235
7084,61547571
7085,63736250
7086,65606743
7087,66441419
7088,67131583
7089,69304938
7090,67140059
7091,65639939
7092,63545028
7093,67448384
7094,60818710
7095,63146246
7096,65646848
7097,69448283
7098,65187882
7099,68673252
7100,69861702
7101,63603741
7102,69256710
7103,69406163
7104,67931689
7105,68921356
7106,69177024
7107,69289176
7108,65571737
7109,66843357
7110,62733600
7111,62733600
7112,63787647
7113,63787647
7114,65789903
7115,62000384
7116,64127633
7117,64954736
7118,67023718
7119,64380145
7120,64476446
7121,65107402
7122,60665360
7123,61349130
7124,66988648
7125,69002701
7126,68037368
7127,60752908
7128,60752908
7129,63163509
7130,63163509
7131,67183480
7132,67183480
7133,69378155
7134,69378155
7135,65401076
7136,61480293
7137,61480293
7138,67228541
7139,67228541
7140,68264469
7141,68264469
7142,69791271
7143,69791271
7144,66671854
7145,67862887
7146,62089059
7147,62089059
7148,62236203
7149,62236203
7150,63473251
7151,63473251
7152,69468019
7153,69468019
7154,62626185
7155,65395919
7156,67839899
7157,68001621
7158,60599533
7159,60667087
7160,61815891
7161,64055988
7162,64224801
7163,65198099
7164,66791654
7165,68729480
7166,62801318
7167,69092403
7168,61581417
7169,60265569
7170,62121489
7171,62872308
7172,64168039
7173,68429134
7174,60486902
7175,60898158
7176,62005716
7177,62468162
7178,68484547
7179,69855489
7180,61751232
7181,60782552
7182,60782552
7183,60982072
7184,60982072
7185,63078350
7186,64172183
7187,64172183
7188,66845027
7189,66845027
7190,61172160
7191,65265765
7192,65715511
7193,60868670
7194,66261136
7195,60443609
7196,64068708
7197,62002809
7198,62622863
7199,63226984
7200,66871876
7201,68967656
7202,63222377
7203,63222377
7204,66484819
7205,66484819
7206,68399214
7207,68399214
7208,60705552
7209,60705552
7210,66907450
7211,66907450
7212,67393849
7213,67393849
7214,65428130
7215,65428130
7216,65701038
7217,68054823
7218,65642038
7219,69324684
7220,60591091
7221,62423427
7222,65608559
7223,67832958
7224,60168515
7225,60168515
7226,61048077
7227,61048077
7228,61588778
7229,61588778
7230,61926518
7231,61926518
7232,61979289
7233,61979289
7234,65090312
7235,65090312
7236,65831505
7237,65831505
7238,66823618
7239,66823618
7240,67644397
7241,67644397
7242,67682501
7243,69663841
7244,60195156
7245,65820373
7246,67719832
7247,60234100
7248,60310861
7249,61681702
7250,61908071
7251,63368332
7252,64361369
7253,64793681
7254,65103838
7255,65196753
7256,66057393
7257,66477582
7258,66567738
7259,66731536
7260,67119691
7261,67210479
7262,67488731
7263,68794211
7264,68957758
7265,69002078
7266,69309629
7267,61326459
7268,60004277
7269,66732022
7270,67732872
7271,68465155
7272,66708726
7273,61331495
7274,61331495
7275,67827270
7276,67827270
7277,68795701
7278,68795701
7279,69613703
7280,69613703
7281,67218369
7282,67786749
7283,61405223
7284,61405223
7285,62363097
7286,62363097
7287,62429565
7288,62429565
7289,62710847
7290,62710847
7291,64181047
7292,64181047
7293,64899318
7294,64899318
7295,64912872
7296,64912872
7297,65220720
7298,65220720
7299,65521079
7300,65521079
7301,65634493
7302,65634493
7303,66066271
7304,66066271
7305,67752832
7306,67752832
7307,68368699
7308,68368699
7309,68721487
7310,68721487
7311,68759025
7312,68759025
7313,68878862
7314,68878862
7315,69485666
7316,69485666
7317,69581846
7318,69581846
7319,69627140
7320,69627140
7321,60650426
7322,63335649
7323,60727755
7324,61358503
7325,62448341
7326,65214799
7327,65393373
7328,64195794
7329,61938997
7330,61938997
7331,62243639
7332,62243639
7333,63094301
7334,63094301
7335,63923727
7336,63923727
7337,66132216
7338,66132216
7339,66171354
7340,66171354
7341,68163833
7342,68163833
7343,68791304
7344,68791304
7345,69337589
7346,69337589
7347,60376815
7348,62446447
7349,66227027
7350,66297890
7351,66534581
7352,63012197
7353,60474889
7354,60474889
7355,60958897
7356,60958897
7357,62111790
7358,62111790
7359,65503782
7360,65503782
7361,67219535
7362,67219535
7363,69627877
7364,69627877
7365,66332081
7366,62178757
7367,62178757
7368,67020138
7369,67020138
7370,64701035
7371,64076562
7372,67677454
7373,67677454
7374,63288174
7375,67699269
7376,65283311
7377,65283311
7378,65283311
7379,66170398
7380,66170398
7381,66170398
7382,67522169
7383,67522169
7384,67522169
7385,67306591
7386,64639110
7387,66928163
7388,62522076
7389,63576333
7390,67364819
7391,61497951
7392,61553841
7393,62494787
7394,66649523
7395,66695638
7396,67548121
7397,68209070
7398,69016925
7399,60398441
7400,65894808
7401,69947902
7402,60084049
7403,69301034
7404,61111570
7405,66916232
7406,66916232
7407,66819566
7408,60391646
7409,60828932
7410,61741918
7411,62949199
7412,62949199
7413,63088647
7414,63088647
7415,65008653
7416,65008653
7417,65083079
7418,65083079
7419,65563861
7420,65563861
7421,65681016
7422,65681016
7423,67645588
7424,67645588
7425,67648794
7426,67648794
7427,60298455
7428,61128406
7429,62815944
7430,62887947
7431,63264636
7432,63390065
7433,64675665
7434,64796108
7435,65609611
7436,66093336
7437,67058605
7438,67326925
7439,67617578
7440,67721153
7441,68605422
7442,69085818
7443,62158815
7444,68333591
7445,60945348
7446,60945348
7447,63575007
7448,63575007
7449,63871440
7450,63871440
7451,64484293
7452,64484293
7453,67480229
7454,67480229
7455,64917677
7456,65135647
7457,69153863
7458,63830290
7459,66477066
7460,66477066
7461,64445956
7462,66954464
7463,67778827
7464,68255655
7465,68294455
7466,69558317
7467,61754805
7468,68990612
7469,68990612
7470,62059468
7471,62059468
7472,65714530
7473,65714530
7474,65740799
7475,65740799
7476,67287098
7477,67287098
7478,62645506
7479,64426906
7480,66428489
7481,64682720
7482,66694372
7483,67237394
7484,64969873
7485,65132633
7486,67071047
7487,61767806
7488,60427957
7489,65945882
7490,67503464
7491,68469328
7492,69858332
7493,62955775
7494,64598731
7495,67423712
7496,67512328
7497,69552499
7498,65492097
7499,60080218
7500,60080218
7501,68501338
7502,68501338
7503,69542779
7504,69542779
7505,68093737
7506,69111017
7507,64156624
7508,64156624
7509,64156624
7510,65675287
7511,65675287
7512,65675287
7513,67079617
7514,67079617
7515,67079617
7516,64349915
7517,65037007
7518,69590806
7519,60633658
7520,61558728
7521,61926183
7522,66613840
7523,67858369
7524,69678277
7525,62818082
7526,62540042
7527,63954950
7528,63073136
7529,63264287
7530,66223751
7531,68508343
7532,69400922
7533,66105532
7534,62597926
7535,64220863
7536,67581317
7537,66152197
7538,67258011
7539,68573412
7540,61285820
7541,67827861
7542,62462451
7543,62558396
7544,65223346
7545,62286195
7546,62002638
7547,65348481
7548,62235902
7549,62235902
7550,63364686
7551,63364686
7552,65344586
7553,65344586
7554,67973670
7555,62526651
7556,64817239
7557,63813519
7558,60316362
7559,61439909
7560,62792157
7561,68562572
7562,60866541
7563,64287253
7564,61146920
7565,65884187
7566,65884187
7567,66701952
7568,62205873
7569,65037644
7570,65869160
7571,67454800
7572,60622302
7573,63846800
7574,63748555
7575,64128450
7576,62570701
7577,61442104
7578,62500731
7579,66643919
7580,69880873
7581,61503895
7582,69973822
7583,60696651
7584,60696651
7585,61227030
7586,61227030
7587,62417470
7588,62417470
7589,62820286
7590,62820286
7591,63175461
7592,63175461
7593,64288864
7594,64288864
7595,68573960
7596,68573960
7597,69235748
7598,69235748
7599,69666321
7600,69666321
7601,60923387
7602,67479020
7603,60856038
7604,67240789
7605,63670380
7606,61042996
7607,61774149
7608,62402447
7609,64061941
7610,64833859
7611,65662980
7612,66501802
7613,60148167
7614,68961183
7615,66534880
7616,69656722
7617,69983777
7618,66862731
7619,61968442
7620,61968442
7621,66176935
7622,60998596
7623,62942532
7624,63981755
7625,65813464
7626,66198255
7627,69512818
7628,61077869
7629,64646891
7630,69352630
7631,63964446
7632,65646086
7633,67898381
7634,69943900
7635,66409802
7636,69429411
7637,62313525
7638,65853117
7639,67624035
7640,65005479
7641,68624821
7642,66886522
7643,61872561
7644,61451683
7645,63839179
7646,65693965
7647,64929099
7648,64880296
7649,60978476
7650,62481448
7651,68510337
7652,68822568
7653,63343820
7654,67059059
7655,61556531
7656,62717425
7657,63078350
7658,60624125
7659,63353686
7660,67128726
7661,67597175
7662,68820179
7663,63486220
7664,61955523
7665,64676596
7666,64835956
7667,65323898
7668,63531498
7669,66631817
7670,62455371
7671,63221752
7672,69261547
7673,61186758
7674,62892111
7675,65247735
7676,65927172
7677,66851724
7678,68232927
7679,69044807
7680,61258225
7681,63800055
7682,67472606
7683,67511393
7684,69155907
7685,69190210
7686,69537216
7687,60195398
7688,63329030
7689,69784330
7690,60457263
7691,62426576
7692,64976070
7693,66292199
7694,60755562
7695,60782303
7696,61937233
7697,67010731
7698,67464342
7699,60676951
7700,61731639
7701,61294762
7702,66717579
7703,64052038
7704,63823328
7705,62070450
7706,68556562
7707,69248521
7708,65036318
7709,61674405
7710,62256597
7711,62874405
7712,66119507
7713,66341543
7714,62170657
7715,62854032
7716,64424905
7717,67933658
7718,68954979
7719,61165486
7720,61165486
7721,64768525
7722,65146412
7723,65310178
7724,66771790
7725,66771790
7726,67225100
7727,67225100
7728,67899241
7729,68566033
7730,68566033
7731,68592067
7732,68727038
7733,60749100
7734,62483399
7735,65329591
7736,65913137
7737,67112526
7738,68963451
7739,64559568
7740,61305746
7741,62666240
7742,65659614
7743,67198450
7744,68237689
7745,69168445
7746,64218385
7747,61084408
7748,63398507
7749,69391124
7750,69331180
7751,65779001
7752,66415164
7753,66415164
7754,60130062
7755,60701778
7756,62722988
7757,65236258
7758,65916489
7759,61312477
7760,63544054
7761,60674103
7762,63036718
7763,63036718
7764,63209974
7765,63209974
7766,66854318
7767,66854318
7768,62110311
7769,62110311
7770,69722236
7771,69722236
7772,69380042
7773,65036318
7774,63842168
7775,63842168
7776,64561462
7777,64561462
7778,65324797
7779,65324797
7780,69863646
7781,69863646
7782,67947145
7783,67947145
7784,69963066
7785,69963066
7786,64138003
7787,67487622
7788,67487622
7789,61740809
7790,61740809
7791,64122611
7792,64122611
7793,62723129
7794,67582262
7795,60954219
7796,66826009
7797,66826009
7798,66320218
7799,66320218
7800,66320218
7801,62054695
7802,62729527
7803,63654935
7804,69391302
7805,65655224
7806,60941894
7807,62395974
7808,66330568
7809,67312950
7810,60892792
7811,60892792
7812,68382713
7813,68382713
7814,69654600
7815,62250594
7816,65118181
7817,66845664
7818,67460027
7819,67409050
7820,67743961
7821,68334241
7822,62007966
7823,62849220
7824,63108338
7825,63252648
7826,65547106
7827,67167017
7828,68995424
7829,68995424
7830,61969626
7831,64000931
7832,66931921
7833,67579483
7834,62300385
7835,62635679
7836,62635679
7837,63447178
7838,63447178
7839,68429807
7840,61637983
7841,68745374
7842,61396361
7843,61396361
7844,62263894
7845,62263894
7846,62822682
7847,62822682
7848,64179480
7849,64179480
7850,64479727
7851,64479727
7852,66842127
7853,66842127
7854,67275313
7855,67275313
7856,69584479
7857,69584479
7858,61673965
7859,61467125
7860,61467125
7861,69107620
7862,68120159
7863,64667202
7864,61491578
7865,60169147
7866,62635483
7867,65394660
7868,61712553
7869,60590630
7870,62189294
7871,66009498
7872,66682612
7873,65319985
7874,67232333
7875,68425602
7876,60245253
7877,68425602
7878,62774337
7879,69140990
7880,61512314
7881,65928573
7882,67560255
7883,65043451
7884,63827255
7885,64381336
7886,69847994
7887,62869109
7888,65614455
7889,62207034
7890,68871572
7891,62334028
7892,65529873
7893,64739438
7894,64129342
7895,68713946
7896,69614207
7897,60301200
7898,60301200
7899,64447081
7900,64447081
7901,60812935
7902,61607011
7903,64146217
7904,65490819
7905,69323760
7906,69555100
7907,69884544
7908,64156738
7909,69219167
7910,63599339
7911,63599339
7912,64352822
7913,68407287
7914,68407287
7915,65256093
7916,61201943
7917,63220999
7918,66531838
7919,67203730
7920,61469681
7921,61469681
7922,61469681
7923,64683217
7924,64683217
7925,64683217
7926,66048056
7927,66048056
7928,66048056
7929,67164882
7930,67164882
7931,67164882
7932,66792069
7933,60972480
7934,64441025
7935,65401119
7936,66159149
7937,66330098
7938,64313253
7939,65391276
7940,68638461
7941,69342814
7942,65145417
7943,65314657
7944,68739019
7945,65690588
7946,68739019
7947,65226456
7948,60150232
7949,68027363
7950,65609052
7951,61122200
7952,66532840
7953,62229123
7954,62359608
7955,62377079
7956,64357958
7957,65347326
7958,67537203
7959,62946420
7960,68478505
7961,62714735
7962,62837225
7963,60025054
7964,60203795
7965,61875550
7966,64832942
7967,66086562
7968,62844967
7969,60960624
7970,67703098
7971,69582503
7972,63119562
7973,69414377
7974,61051785
7975,61051785
7976,61128477
7977,61128477
7978,62688571
7979,62688571
7980,63013616
7981,63013616
7982,67934219
7983,67934219
7984,60796281
7985,63447580
7986,63518458
7987,65079682
7988,65624481
7989,66498352
7990,66498352
7991,66835937
7992,68271093
7993,69620320
7994,65109937
7995,60252340
7996,69328782
7997,66966299
7998,63675185
7999,60755263
8000,60886387
8001,64984697
8002,62999444
8003,60985360
8004,67322542
8005,66396810
8006,67956379
8007,62362440
8008,60514839
8009,60670037
8010,66037572
8011,66037572
8012,62758742
8013,62758742
8014,62758742
8015,64835365
8016,64835365
8017,64835365
8018,67556495
8019,67556495
8020,67556495
8021,60663231
8022,60663231
8023,64610518
8024,62371126
8025,63358772
8026,68551234
8027,66256064
8028,66824150
8029,60522572
8030,68795701
8031,69613703
8032,60364161
8033,61276216
8034,63423024
8035,61084408
8036,62031508
8037,62538162
8038,67267067
8039,67177837
8040,67757936
8041,68320156
8042,68540070
8043,68540070
8044,67816929
8045,67816929
8046,68786410
8047,68786410
8048,62685155
8049,67080249
8050,67080249
8051,69209162
8052,69209162
8053,64744086
8054,68052014
8055,62909621
8056,64606306
8057,66400810
8058,66660014
8059,67290596
8060,68105965
8061,63707067
8062,64631416
8063,64038526
8064,64292898
8065,64292898
8066,64292898
8067,67448256
8068,67448256
8069,67448256
8070,67527433
8071,67527433
8072,67757936
8073,68320156
8074,69597619
8075,60731732
8076,67497584
8077,66290522
8078,68001023
8079,60344529
8080,64139386
8081,67000580
8082,62719935
8083,60509468
8084,65434539
8085,61646128
8086,60466515
8087,61576943
8088,62187806
8089,64226300
8090,64417355
8091,64957305
8092,66152400
8093,66645425
8094,66815596
8095,67100036
8096,67630038
8097,63408595
8098,63443190
8099,62171524
8100,68303281
8101,60181231
8102,69903585
8103,60956323
8104,65751500
8105,61921204
8106,63948972
8107,62303214
8108,66846645
8109,63233249
8110,60047182
8111,60756917
8112,63930084
8113,62170212
8114,64565603
8115,62333524
8116,64266526
8117,65044350
8118,66990599
8119,67582344
8120,68274043
8121,66481278
8122,64851088
8123,62429736
8124,67906796
8125,68027192
8126,68907417
8127,62816512
8128,66525842
8129,66525842
8130,68208043
